timestamp,consumption_kwh,voltage,temperature,load_factor,is_peak_hour,maintenance_status,efficiency_class
2024-01-05 03:00,257.3,231.9,30.1,0.61,0,Healthy,Moderate
2024-01-05 04:00,266.7,233.3,30.1,0.64,0,Healthy,Inefficient
2024-01-05 05:00,282.4,233.8,30.4,0.67,0,Healthy,Inefficient
2024-01-05 06:00,280.6,235.9,31.6,0.67,0,Healthy,Inefficient
2024-01-05 07:00,263.9,232.3,29.9,0.63,0,Healthy,Inefficient
2024-01-05 08:00,274.0,231.8,29.9,0.65,0,Healthy,Inefficient
2024-01-05 09:00,261.8,235.6,28.8,0.62,0,Healthy,Inefficient
2024-01-05 10:00,245.1,233.8,26.6,0.58,0,Healthy,Moderate
2024-01-05 11:00,237.6,237.9,27.4,0.57,0,Healthy,Moderate
2024-01-05 12:00,219.7,237.5,24.1,0.52,0,Healthy,Moderate
2024-01-05 13:00,218.7,233.7,20.5,0.52,0,Healthy,Moderate
2024-01-05 14:00,212.4,233.9,22.7,0.51,0,Healthy,Moderate
2024-01-05 15:00,205.6,232.4,20.3,0.49,0,Healthy,Moderate
2024-01-05 16:00,180.7,237.6,17.6,0.43,0,Healthy,Efficient
2024-01-05 17:00,175.5,235.9,17.2,0.42,0,Healthy,Efficient
2024-01-05 18:00,180.0,235.4,18.3,0.43,1,Healthy,Efficient
2024-01-05 19:00,168.9,231.2,16.3,0.4,1,Healthy,Efficient
2024-01-05 20:00,189.1,238.8,17.0,0.45,1,Healthy,Efficient
2024-01-05 21:00,189.6,231.1,18.3,0.45,1,Healthy,Efficient
2024-01-05 22:00,207.1,236.0,20.7,0.49,1,Healthy,Moderate
2024-01-05 23:00,220.2,231.4,24.1,0.52,0,Healthy,Moderate
2024-01-06 00:00,323.7,223.8,23.5,0.77,0,Critical,Inefficient
2024-01-06 01:00,341.7,221.6,25.5,0.81,0,Critical,Inefficient
2024-01-06 02:00,223.3,232.2,25.7,0.53,0,Healthy,Moderate
2024-01-06 03:00,232.6,232.1,26.6,0.55,0,Healthy,Moderate
2024-01-06 04:00,232.1,236.6,27.6,0.55,0,Healthy,Moderate
2024-01-06 05:00,253.8,235.6,31.0,0.6,0,Healthy,Moderate
2024-01-06 06:00,253.0,234.4,30.5,0.6,0,Healthy,Moderate
2024-01-06 07:00,249.9,236.1,29.8,0.59,0,Healthy,Moderate
2024-01-06 08:00,245.2,235.3,29.6,0.58,0,Healthy,Moderate
2024-01-06 09:00,229.6,236.5,27.1,0.55,0,Healthy,Moderate
2024-01-06 10:00,232.3,234.0,26.7,0.55,0,Healthy,Moderate
2024-01-06 11:00,210.4,233.4,26.2,0.5,0,Healthy,Moderate
2024-01-06 12:00,201.9,236.0,25.4,0.48,0,Healthy,Moderate
2024-01-06 13:00,192.9,234.6,20.6,0.46,0,Healthy,Efficient
2024-01-06 14:00,192.8,237.2,22.6,0.46,0,Healthy,Efficient
2024-01-06 15:00,177.1,232.2,19.1,0.42,0,Healthy,Efficient
2024-01-06 16:00,166.6,234.8,18.8,0.4,0,Healthy,Efficient
2024-01-06 17:00,157.5,235.2,17.3,0.38,0,Healthy,Efficient
2024-01-06 18:00,165.1,238.6,18.6,0.39,1,Healthy,Efficient
2024-01-06 19:00,158.4,236.1,18.4,0.38,1,Healthy,Efficient
2024-01-06 20:00,175.2,232.0,18.1,0.42,1,Healthy,Efficient
2024-01-06 21:00,178.1,238.8,19.6,0.42,1,Healthy,Efficient
2024-01-06 22:00,182.1,237.2,21.1,0.43,1,Healthy,Efficient
2024-01-06 23:00,203.8,236.8,23.6,0.49,0,Healthy,Moderate
2024-01-07 00:00,211.3,238.4,22.5,0.5,0,Healthy,Moderate
2024-01-07 01:00,218.6,237.7,25.3,0.52,0,Healthy,Moderate
2024-01-07 02:00,233.4,231.7,28.7,0.56,0,Healthy,Moderate
2024-01-07 03:00,229.6,234.6,26.5,0.55,0,Healthy,Moderate
2024-01-07 04:00,244.9,237.1,28.4,0.58,0,Healthy,Moderate
2024-01-07 05:00,248.9,232.5,29.4,0.59,0,Healthy,Moderate
2024-01-07 06:00,246.1,232.2,31.8,0.59,0,Healthy,Moderate
2024-01-07 07:00,251.7,235.8,29.3,0.6,0,Healthy,Moderate
2024-01-07 08:00,248.8,234.1,29.9,0.59,0,Healthy,Moderate
2024-01-07 09:00,247.2,235.3,30.1,0.59,0,Healthy,Moderate
2024-01-07 10:00,234.5,235.7,28.0,0.56,0,Healthy,Moderate
2024-01-07 11:00,216.4,234.6,24.1,0.52,0,Healthy,Moderate
2024-01-07 12:00,202.5,231.1,25.4,0.48,0,Healthy,Moderate
2024-01-07 13:00,186.1,234.1,21.2,0.44,0,Healthy,Efficient
2024-01-07 14:00,178.9,235.7,19.8,0.43,0,Healthy,Efficient
2024-01-07 15:00,172.6,233.8,18.4,0.41,0,Healthy,Efficient
2024-01-07 16:00,168.1,235.0,16.8,0.4,0,Healthy,Efficient
2024-01-07 17:00,173.1,231.4,19.3,0.41,0,Healthy,Efficient
2024-01-07 18:00,163.8,238.0,18.9,0.39,1,Healthy,Efficient
2024-01-07 19:00,167.7,234.4,16.7,0.4,1,Healthy,Efficient
2024-01-07 20:00,165.0,238.0,17.2,0.39,1,Healthy,Efficient
2024-01-07 21:00,170.1,231.6,18.1,0.4,1,Healthy,Efficient
2024-01-07 22:00,186.3,235.4,19.0,0.44,1,Healthy,Efficient
2024-01-07 23:00,201.9,231.7,22.7,0.48,0,Healthy,Moderate
2024-01-08 00:00,236.7,237.8,25.8,0.56,0,Healthy,Moderate
2024-01-08 01:00,240.5,231.2,26.8,0.57,0,Healthy,Moderate
2024-01-08 02:00,258.2,236.7,29.0,0.61,0,Healthy,Moderate
2024-01-08 03:00,258.7,236.3,29.0,0.62,0,Healthy,Moderate
2024-01-08 04:00,262.8,235.0,29.0,0.63,0,Healthy,Inefficient
2024-01-08 05:00,269.2,237.0,29.7,0.64,0,Healthy,Inefficient
2024-01-08 06:00,280.2,231.2,31.6,0.67,0,Healthy,Inefficient
2024-01-08 07:00,276.4,237.5,30.0,0.66,0,Healthy,Inefficient
2024-01-08 08:00,261.8,234.0,28.4,0.62,0,Healthy,Inefficient
2024-01-08 09:00,264.1,231.2,26.9,0.63,0,Healthy,Inefficient
2024-01-08 10:00,258.8,231.3,27.3,0.62,0,Healthy,Moderate
2024-01-08 11:00,247.3,233.5,24.2,0.59,0,Healthy,Moderate
2024-01-08 12:00,220.8,234.7,25.1,0.53,0,Healthy,Moderate
2024-01-08 13:00,207.1,231.1,20.6,0.49,0,Healthy,Moderate
2024-01-08 14:00,205.0,233.8,21.7,0.49,0,Healthy,Moderate
2024-01-08 15:00,197.7,233.1,19.4,0.47,0,Healthy,Efficient
2024-01-08 16:00,175.3,236.2,17.4,0.42,0,Healthy,Efficient
2024-01-08 17:00,178.8,235.1,18.9,0.43,0,Healthy,Efficient
2024-01-08 18:00,184.3,237.1,19.9,0.44,1,Healthy,Efficient
2024-01-08 19:00,182.4,237.2,17.6,0.43,1,Healthy,Efficient
2024-01-08 20:00,190.8,233.4,19.6,0.45,1,Healthy,Efficient
2024-01-08 21:00,190.9,236.8,18.0,0.45,1,Healthy,Efficient
2024-01-08 22:00,207.8,234.8,20.4,0.49,1,Healthy,Moderate
2024-01-08 23:00,214.0,235.4,20.7,0.51,0,Healthy,Moderate
2024-01-09 00:00,220.6,238.9,23.3,0.53,0,Healthy,Moderate
2024-01-09 01:00,245.3,231.3,25.9,0.58,0,Healthy,Moderate
2024-01-09 02:00,246.5,234.9,27.9,0.59,0,Healthy,Moderate
2024-01-09 03:00,258.1,237.3,27.8,0.61,0,Healthy,Moderate
2024-01-09 04:00,275.2,237.8,28.0,0.66,0,Healthy,Inefficient
2024-01-09 05:00,280.9,235.4,29.8,0.67,0,Healthy,Inefficient
2024-01-09 06:00,278.2,238.8,31.7,0.66,0,Healthy,Inefficient
2024-01-09 07:00,278.6,239.0,30.8,0.66,0,Healthy,Inefficient
2024-01-09 08:00,324.6,232.4,30.0,0.77,0,Warning,Inefficient
2024-01-09 09:00,264.6,232.5,27.9,0.63,0,Healthy,Inefficient
2024-01-09 10:00,245.5,234.3,26.7,0.58,0,Healthy,Moderate
2024-01-09 11:00,242.1,237.7,24.5,0.58,0,Healthy,Moderate
2024-01-09 12:00,232.0,237.0,23.9,0.55,0,Healthy,Moderate
2024-01-09 13:00,224.4,236.3,23.7,0.53,0,Healthy,Moderate
2024-01-09 14:00,211.1,235.2,22.0,0.5,0,Healthy,Moderate
2024-01-09 15:00,190.8,236.8,20.9,0.45,0,Healthy,Efficient
2024-01-09 16:00,189.3,235.8,19.4,0.45,0,Healthy,Efficient
2024-01-09 17:00,191.8,236.5,19.9,0.46,0,Healthy,Efficient
2024-01-09 18:00,191.6,233.6,19.6,0.46,1,Healthy,Efficient
2024-01-09 19:00,193.1,235.7,19.6,0.46,1,Healthy,Efficient
2024-01-09 20:00,184.2,237.4,20.5,0.44,1,Healthy,Efficient
2024-01-09 21:00,190.6,235.1,18.7,0.45,1,Healthy,Efficient
2024-01-09 22:00,204.2,231.7,20.7,0.49,1,Healthy,Moderate
2024-01-09 23:00,216.8,233.2,20.7,0.52,0,Healthy,Moderate
2024-01-10 00:00,230.2,237.1,23.1,0.55,0,Healthy,Moderate
2024-01-10 01:00,246.8,233.8,25.7,0.59,0,Healthy,Moderate
2024-01-10 02:00,257.5,237.8,28.6,0.61,0,Healthy,Moderate
2024-01-10 03:00,267.8,238.4,29.5,0.64,0,Healthy,Inefficient
2024-01-10 04:00,269.7,231.9,30.2,0.64,0,Healthy,Inefficient
2024-01-10 05:00,274.9,231.2,29.4,0.65,0,Healthy,Inefficient
2024-01-10 06:00,274.0,234.8,30.4,0.65,0,Healthy,Inefficient
2024-01-10 07:00,261.6,236.2,28.1,0.62,0,Healthy,Inefficient
2024-01-10 08:00,260.0,237.9,28.3,0.62,0,Healthy,Inefficient
2024-01-10 09:00,261.8,237.6,26.5,0.62,0,Healthy,Inefficient
2024-01-10 10:00,257.9,231.4,28.6,0.61,0,Healthy,Moderate
2024-01-10 11:00,247.1,234.3,25.3,0.59,0,Healthy,Moderate
2024-01-10 12:00,233.1,235.6,24.1,0.55,0,Healthy,Moderate
2024-01-10 13:00,216.6,234.7,21.9,0.52,0,Healthy,Moderate
2024-01-10 14:00,194.5,233.1,20.3,0.46,0,Healthy,Efficient
2024-01-10 15:00,194.5,233.8,21.7,0.46,0,Healthy,Efficient
2024-01-10 16:00,183.1,233.0,20.7,0.44,0,Healthy,Efficient
2024-01-10 17:00,180.9,234.2,17.7,0.43,0,Healthy,Efficient
2024-01-10 18:00,172.2,235.4,17.1,0.41,1,Healthy,Efficient
2024-01-10 19:00,170.1,237.1,16.9,0.4,1,Healthy,Efficient
2024-01-10 20:00,186.7,238.1,19.9,0.44,1,Healthy,Efficient
2024-01-10 21:00,200.1,236.5,18.4,0.48,1,Healthy,Moderate
2024-01-10 22:00,196.9,237.1,21.7,0.47,1,Healthy,Efficient
2024-01-10 23:00,213.9,235.4,21.1,0.51,0,Healthy,Moderate
2024-01-11 00:00,220.3,238.4,22.2,0.52,0,Healthy,Moderate
2024-01-11 01:00,238.4,238.8,26.6,0.57,0,Healthy,Moderate
2024-01-11 02:00,251.2,237.4,25.3,0.6,0,Healthy,Moderate
2024-01-11 03:00,266.9,236.9,29.6,0.64,0,Healthy,Inefficient
2024-01-11 04:00,272.4,236.4,28.2,0.65,0,Healthy,Inefficient
2024-01-11 05:00,269.3,236.4,30.1,0.64,0,Healthy,Inefficient
2024-01-11 06:00,271.4,236.3,28.2,0.65,0,Healthy,Inefficient
2024-01-11 07:00,274.0,231.4,29.1,0.65,0,Healthy,Inefficient
2024-01-11 08:00,267.1,237.6,28.5,0.64,0,Healthy,Inefficient
2024-01-11 09:00,270.1,234.0,28.4,0.64,0,Healthy,Inefficient
2024-01-11 10:00,256.3,234.8,28.6,0.61,0,Healthy,Moderate
2024-01-11 11:00,244.2,237.4,24.3,0.58,0,Healthy,Moderate
2024-01-11 12:00,223.4,233.2,23.5,0.53,0,Healthy,Moderate
2024-01-11 13:00,206.4,237.8,21.8,0.49,0,Healthy,Moderate
2024-01-11 14:00,197.5,236.5,20.7,0.47,0,Healthy,Efficient
2024-01-11 15:00,199.8,231.0,18.5,0.48,0,Healthy,Efficient
2024-01-11 16:00,190.5,233.7,19.0,0.45,0,Healthy,Efficient
2024-01-11 17:00,188.2,235.7,17.0,0.45,0,Healthy,Efficient
2024-01-11 18:00,175.9,231.1,18.8,0.42,1,Healthy,Efficient
2024-01-11 19:00,179.6,231.4,19.8,0.43,1,Healthy,Efficient
2024-01-11 20:00,190.8,231.1,19.9,0.45,1,Healthy,Efficient
2024-01-11 21:00,195.4,238.4,20.0,0.47,1,Healthy,Efficient
2024-01-11 22:00,198.3,236.0,21.4,0.47,1,Healthy,Efficient
2024-01-11 23:00,227.5,233.5,23.6,0.54,0,Healthy,Moderate
2024-01-12 00:00,219.6,238.6,24.3,0.52,0,Healthy,Moderate
2024-01-12 01:00,240.3,237.8,24.1,0.57,0,Healthy,Moderate
2024-01-12 02:00,260.9,234.3,26.9,0.62,0,Healthy,Inefficient
2024-01-12 03:00,268.8,231.1,28.5,0.64,0,Healthy,Inefficient
2024-01-12 04:00,278.4,232.3,30.6,0.66,0,Healthy,Inefficient
2024-01-12 05:00,270.5,232.5,30.6,0.64,0,Healthy,Inefficient
2024-01-12 06:00,279.2,234.0,30.0,0.66,0,Healthy,Inefficient
2024-01-12 07:00,266.7,235.6,29.2,0.64,0,Healthy,Inefficient
2024-01-12 08:00,276.7,237.7,29.5,0.66,0,Healthy,Inefficient
2024-01-12 09:00,250.3,232.1,26.3,0.6,0,Healthy,Moderate
2024-01-12 10:00,254.5,234.9,26.1,0.61,0,Healthy,Moderate
2024-01-12 11:00,248.9,234.0,26.5,0.59,0,Healthy,Moderate
2024-01-12 12:00,218.3,235.9,22.0,0.52,0,Healthy,Moderate
2024-01-12 13:00,210.4,237.0,22.7,0.5,0,Healthy,Moderate
2024-01-12 14:00,193.8,235.1,19.1,0.46,0,Healthy,Efficient
2024-01-12 15:00,204.0,234.1,20.2,0.49,0,Healthy,Moderate
2024-01-12 16:00,189.3,233.4,20.1,0.45,0,Healthy,Efficient
2024-01-12 17:00,186.1,236.7,20.0,0.44,0,Healthy,Efficient
2024-01-12 18:00,187.1,234.8,17.2,0.45,1,Healthy,Efficient
2024-01-12 19:00,170.3,233.8,16.4,0.41,1,Healthy,Efficient
2024-01-12 20:00,178.9,237.8,18.5,0.43,1,Healthy,Efficient
2024-01-12 21:00,204.2,236.2,20.0,0.49,1,Healthy,Moderate
2024-01-12 22:00,200.3,231.4,22.2,0.48,1,Healthy,Moderate
2024-01-12 23:00,212.1,231.4,21.4,0.51,0,Healthy,Moderate
2024-01-13 00:00,204.6,237.3,25.7,0.49,0,Healthy,Moderate
2024-01-13 01:00,219.1,233.7,23.7,0.52,0,Healthy,Moderate
2024-01-13 02:00,228.5,235.9,27.1,0.54,0,Healthy,Moderate
2024-01-13 03:00,229.2,234.1,27.4,0.55,0,Healthy,Moderate
2024-01-13 04:00,233.2,232.8,29.4,0.56,0,Healthy,Moderate
2024-01-13 05:00,249.0,236.6,28.1,0.59,0,Healthy,Moderate
2024-01-13 06:00,252.9,231.3,31.3,0.6,0,Healthy,Moderate
2024-01-13 07:00,251.7,234.7,29.1,0.6,0,Healthy,Moderate
2024-01-13 08:00,234.4,238.3,28.5,0.56,0,Healthy,Moderate
2024-01-13 09:00,229.6,233.5,26.6,0.55,0,Healthy,Moderate
2024-01-13 10:00,234.7,236.9,27.5,0.56,0,Healthy,Moderate
2024-01-13 11:00,215.6,237.0,27.4,0.51,0,Healthy,Moderate
2024-01-13 12:00,198.8,235.6,24.9,0.47,0,Healthy,Efficient
2024-01-13 13:00,188.6,232.8,24.0,0.45,0,Healthy,Efficient
2024-01-13 14:00,186.2,235.4,21.1,0.44,0,Healthy,Efficient
2024-01-13 15:00,175.9,236.3,21.3,0.42,0,Healthy,Efficient
2024-01-13 16:00,174.7,234.1,19.0,0.42,0,Healthy,Efficient
2024-01-13 17:00,173.6,236.8,19.9,0.41,0,Healthy,Efficient
2024-01-13 18:00,168.9,233.4,19.7,0.4,1,Healthy,Efficient
2024-01-13 19:00,164.9,233.8,20.0,0.39,1,Healthy,Efficient
2024-01-13 20:00,169.5,239.0,19.3,0.4,1,Healthy,Efficient
2024-01-13 21:00,182.4,234.6,19.4,0.43,1,Healthy,Efficient
2024-01-13 22:00,182.7,236.4,19.9,0.43,1,Healthy,Efficient
2024-01-13 23:00,194.3,234.5,21.6,0.46,0,Healthy,Efficient
2024-01-14 00:00,193.9,234.0,22.1,0.46,0,Healthy,Efficient
2024-01-14 01:00,211.5,238.7,26.4,0.5,0,Healthy,Moderate
2024-01-14 02:00,218.4,232.5,26.5,0.52,0,Healthy,Moderate
2024-01-14 03:00,244.3,236.3,29.9,0.58,0,Healthy,Moderate
2024-01-14 04:00,241.2,231.2,27.4,0.57,0,Healthy,Moderate
2024-01-14 05:00,236.3,236.4,28.7,0.56,0,Healthy,Moderate
2024-01-14 06:00,245.5,239.0,31.3,0.58,0,Healthy,Moderate
2024-01-14 07:00,252.7,232.6,30.0,0.6,0,Healthy,Moderate
2024-01-14 08:00,246.4,231.6,30.4,0.59,0,Healthy,Moderate
2024-01-14 09:00,241.8,234.0,29.3,0.58,0,Healthy,Moderate
2024-01-14 10:00,217.1,235.8,26.1,0.52,0,Healthy,Moderate
2024-01-14 11:00,209.8,234.6,24.7,0.5,0,Healthy,Moderate
2024-01-14 12:00,205.4,233.6,22.5,0.49,0,Healthy,Moderate
2024-01-14 13:00,191.5,234.5,21.6,0.46,0,Healthy,Efficient
2024-01-14 14:00,179.1,237.0,20.7,0.43,0,Healthy,Efficient
2024-01-14 15:00,179.2,236.8,21.3,0.43,0,Healthy,Efficient
2024-01-14 16:00,166.9,238.0,20.0,0.4,0,Healthy,Efficient
2024-01-14 17:00,167.3,235.4,18.5,0.4,0,Healthy,Efficient
2024-01-14 18:00,165.5,236.7,19.5,0.39,1,Healthy,Efficient
2024-01-14 19:00,156.4,235.3,17.2,0.37,1,Healthy,Efficient
2024-01-14 20:00,164.5,236.8,20.1,0.39,1,Healthy,Efficient
2024-01-14 21:00,166.8,237.5,18.9,0.4,1,Healthy,Efficient
2024-01-14 22:00,179.4,236.2,19.2,0.43,1,Healthy,Efficient
2024-01-14 23:00,200.6,231.8,23.3,0.48,0,Healthy,Moderate
2024-01-15 00:00,221.1,237.7,22.5,0.53,0,Healthy,Moderate
2024-01-15 01:00,241.7,233.3,27.1,0.58,0,Healthy,Moderate
2024-01-15 02:00,251.1,231.2,27.5,0.6,0,Healthy,Moderate
2024-01-15 03:00,270.7,236.3,28.7,0.64,0,Healthy,Inefficient
2024-01-15 04:00,261.9,235.9,30.1,0.62,0,Healthy,Inefficient
2024-01-15 05:00,272.4,233.6,31.6,0.65,0,Healthy,Inefficient
2024-01-15 06:00,275.0,233.8,29.0,0.65,0,Healthy,Inefficient
2024-01-15 07:00,279.7,235.4,31.2,0.67,0,Healthy,Inefficient
2024-01-15 08:00,264.9,233.0,30.2,0.63,0,Healthy,Inefficient
2024-01-15 09:00,258.4,234.5,27.9,0.62,0,Healthy,Moderate
2024-01-15 10:00,251.8,237.8,28.9,0.6,0,Healthy,Moderate
2024-01-15 11:00,239.2,234.1,26.9,0.57,0,Healthy,Moderate
2024-01-15 12:00,228.1,234.9,22.1,0.54,0,Healthy,Moderate
2024-01-15 13:00,221.2,234.6,21.1,0.53,0,Healthy,Moderate
2024-01-15 14:00,312.2,223.9,20.0,0.74,0,Critical,Inefficient
2024-01-15 15:00,332.3,223.2,20.4,0.79,0,Critical,Inefficient
2024-01-15 16:00,190.3,237.2,19.2,0.45,0,Healthy,Efficient
2024-01-15 17:00,190.1,235.1,19.1,0.45,0,Healthy,Efficient
