timestamp,consumption_kwh,voltage,temperature,load_factor,is_peak_hour,maintenance_status,efficiency_class
2024-01-02 21:00,287.6,236.9,25.1,0.34,Yes,Normal,Very Efficient
2024-01-02 22:00,236.9,227.5,32.8,0.79,Yes,Normal,Inefficient
2024-01-02 23:00,155.1,229.0,41.9,0.37,No,Normal,Efficient
2024-01-03 00:00,276.4,,32.3,0.54,No,Required,Efficient
2024-01-03 01:00,297.8,234.3,29.0,0.45,No,Normal,Efficient
2024-01-03 02:00,203.0,226.6,26.0,0.41,No,Normal,Efficient
2024-01-03 03:00,154.4,236.5,36.0,0.85,No,Normal,Inefficient
2024-01-03 04:00,287.6,227.9,41.2,0.29,No,Normal,Very Efficient
2024-01-03 05:00,223.3,235.6,42.0,0.58,No,Scheduled,Moderate
2024-01-03 06:00,212.7,241.2,30.8,0.69,No,Required,Moderate
2024-01-03 07:00,264.4,226.3,30.3,0.91,No,Normal,Inefficient
2024-01-03 08:00,339.3,,31.7,0.76,No,Scheduled,Inefficient
2024-01-03 09:00,338.9,237.4,25.2,0.21,No,Normal,Very Efficient
2024-01-03 10:00,160.2,231.6,27.9,0.6,No,Normal,Moderate
2024-01-03 11:00,332.8,239.6,30.2,0.63,No,Normal,Moderate
2024-01-03 12:00,174.0,235.8,25.6,0.52,No,Required,Efficient
2024-01-03 13:00,320.8,230.7,33.2,0.25,No,Normal,Very Efficient
2024-01-03 14:00,326.0,240.0,30.8,0.78,No,Normal,Inefficient
2024-01-03 15:00,178.3,240.1,34.8,0.92,No,Normal,Inefficient
2024-01-03 16:00,309.4,,37.7,0.93,No,Normal,Inefficient
2024-01-03 17:00,175.8,235.4,31.6,0.65,No,Scheduled,Moderate
2024-01-03 18:00,132.4,228.7,34.0,0.7,Yes,Normal,Moderate
2024-01-03 19:00,336.1,239.3,31.5,0.27,Yes,Scheduled,Very Efficient
2024-01-03 20:00,299.0,235.5,40.8,0.56,Yes,Normal,Moderate
2024-01-03 21:00,231.2,233.9,27.3,0.56,Yes,Required,Moderate
2024-01-03 22:00,291.3,230.7,27.0,0.38,Yes,Normal,Efficient
2024-01-03 23:00,314.9,232.4,32.9,0.43,No,Normal,Efficient
2024-01-04 00:00,126.4,,41.1,0.45,No,Normal,Efficient
2024-01-04 01:00,166.8,231.6,33.9,0.8,No,Normal,Inefficient
2024-01-04 02:00,178.5,231.8,24.9,0.27,No,Scheduled,Very Efficient
2024-01-04 03:00,174.7,241.6,28.7,0.23,No,Normal,Very Efficient
2024-01-04 04:00,120.9,231.6,30.9,0.89,No,Normal,Inefficient
2024-01-04 05:00,314.2,241.1,37.1,0.93,No,Normal,Inefficient
2024-01-04 06:00,226.5,225.6,24.9,0.29,No,Normal,Very Efficient
2024-01-04 07:00,166.3,230.3,27.3,0.51,No,Normal,Efficient
2024-01-04 08:00,167.5,,40.6,0.72,No,Normal,Moderate
2024-01-04 09:00,190.5,240.8,39.1,0.38,No,Normal,Efficient
2024-01-04 10:00,220.9,237.7,26.7,0.45,No,Scheduled,Efficient
2024-01-04 11:00,310.3,229.6,25.0,0.74,No,Normal,Moderate
2024-01-04 12:00,260.4,237.9,35.3,0.67,No,Scheduled,Moderate
2024-01-04 13:00,331.2,236.1,36.3,0.33,No,Scheduled,Very Efficient
2024-01-04 14:00,261.2,240.4,31.7,0.56,No,Scheduled,Moderate
2024-01-04 15:00,213.4,233.9,35.0,0.58,No,Normal,Moderate
2024-01-04 16:00,240.6,,28.6,0.5,No,Normal,Efficient
2024-01-04 17:00,215.4,241.4,31.0,0.57,No,Normal,Moderate
2024-01-04 18:00,277.2,232.2,40.6,0.38,Yes,Normal,Efficient
2024-01-04 19:00,245.9,241.9,37.6,0.86,Yes,Normal,Inefficient
2024-01-04 20:00,317.1,232.4,35.4,0.94,Yes,Normal,Inefficient
2024-01-04 21:00,250.0,229.7,35.3,0.39,Yes,Normal,Efficient
2024-01-04 22:00,146.5,228.0,34.1,0.21,Yes,Normal,Very Efficient
2024-01-04 23:00,204.3,233.1,30.0,0.94,No,Required,Inefficient
2024-01-05 00:00,241.8,,40.3,0.29,No,Normal,Very Efficient
2024-01-05 01:00,257.3,232.9,39.4,0.67,No,Normal,Moderate
2024-01-05 02:00,337.3,226.7,31.9,0.24,No,Normal,Very Efficient
2024-01-05 03:00,265.7,233.8,39.9,0.55,No,Normal,Moderate
2024-01-05 04:00,281.2,229.0,31.8,0.29,No,Normal,Very Efficient
2024-01-05 05:00,184.5,236.7,37.6,0.43,No,Normal,Efficient
2024-01-05 06:00,301.0,241.7,36.5,0.31,No,Scheduled,Very Efficient
2024-01-05 07:00,282.0,241.2,25.2,0.82,No,Required,Inefficient
2024-01-05 08:00,199.1,,28.5,0.75,No,Scheduled,Inefficient
2024-01-05 09:00,169.1,241.5,36.1,0.73,No,Required,Moderate
2024-01-05 10:00,338.4,233.7,36.0,0.86,No,Normal,Inefficient
2024-01-05 11:00,291.5,225.2,25.3,0.54,No,Normal,Efficient
2024-01-05 12:00,160.4,236.8,40.1,0.52,No,Required,Efficient
2024-01-05 13:00,207.9,226.5,26.7,0.35,No,Normal,Efficient
2024-01-05 14:00,269.3,225.5,32.9,0.46,No,Required,Efficient
2024-01-05 15:00,160.6,226.0,41.7,0.47,No,Normal,Efficient
2024-01-05 16:00,308.7,,37.8,0.45,No,Normal,Efficient
2024-01-05 17:00,223.9,238.8,37.3,0.72,No,Normal,Moderate
2024-01-05 18:00,269.7,236.3,39.2,0.78,Yes,Normal,Inefficient
2024-01-05 19:00,176.5,231.1,38.2,0.26,Yes,Normal,Very Efficient
2024-01-05 20:00,245.7,225.1,26.6,0.92,Yes,Normal,Inefficient
2024-01-05 21:00,215.6,239.5,32.9,0.91,Yes,Normal,Inefficient
2024-01-05 22:00,300.6,239.9,33.7,0.73,Yes,Normal,Moderate
2024-01-05 23:00,255.3,235.0,32.3,0.39,No,Normal,Efficient
2024-01-06 00:00,268.6,,29.5,0.94,No,Normal,Inefficient
2024-01-06 01:00,319.7,225.5,28.9,0.76,No,Normal,Inefficient
2024-01-06 02:00,320.2,235.0,31.0,0.36,No,Normal,Efficient
2024-01-06 03:00,325.1,228.9,35.5,0.76,No,Normal,Inefficient
2024-01-06 04:00,215.5,237.0,26.1,0.57,No,Normal,Moderate
2024-01-06 05:00,317.3,241.0,39.9,0.94,No,Normal,Inefficient
2024-01-06 06:00,174.4,229.5,39.0,0.36,No,Normal,Efficient
2024-01-06 07:00,290.7,234.6,40.3,0.63,No,Normal,Moderate
2024-01-06 08:00,263.6,,27.2,0.6,No,Normal,Moderate
2024-01-06 09:00,283.1,229.2,31.5,0.7,No,Normal,Moderate
2024-01-06 10:00,307.2,234.4,30.3,0.79,No,Normal,Inefficient
2024-01-06 11:00,143.9,227.3,24.9,0.58,No,Normal,Moderate
2024-01-06 12:00,191.7,236.3,27.9,0.45,No,Normal,Efficient
2024-01-06 13:00,210.9,241.7,27.1,0.62,No,Scheduled,Moderate
2024-01-06 14:00,196.6,227.9,39.2,0.56,No,Normal,Moderate
2024-01-06 15:00,201.6,232.6,28.3,0.62,No,Normal,Moderate
2024-01-06 16:00,160.1,,39.0,0.22,No,Normal,Very Efficient
2024-01-06 17:00,258.3,228.5,24.4,0.29,No,Normal,Very Efficient
2024-01-06 18:00,176.0,240.3,24.4,0.37,Yes,Normal,Efficient
2024-01-06 19:00,299.1,235.5,34.9,0.49,Yes,Normal,Efficient
2024-01-06 20:00,273.8,225.1,33.1,0.7,Yes,Scheduled,Moderate
2024-01-06 21:00,249.9,236.3,34.3,0.23,Yes,Scheduled,Very Efficient
2024-01-06 22:00,320.0,239.1,36.0,0.32,Yes,Normal,Very Efficient
2024-01-06 23:00,273.3,226.2,41.0,0.39,No,Scheduled,Efficient
2024-01-07 00:00,189.0,,26.6,0.49,No,Normal,Efficient
2024-01-07 01:00,217.0,234.8,33.2,0.34,No,Normal,Very Efficient
2024-01-07 02:00,246.3,233.4,28.5,0.38,No,Normal,Efficient
2024-01-07 03:00,183.9,236.4,36.1,0.9,No,Normal,Inefficient
2024-01-07 04:00,264.0,234.0,30.7,0.62,No,Normal,Moderate
2024-01-07 05:00,290.3,226.1,25.3,0.86,No,Normal,Inefficient
2024-01-07 06:00,130.0,241.5,36.1,0.59,No,Required,Moderate
2024-01-07 07:00,136.9,240.0,38.4,0.24,No,Normal,Very Efficient
2024-01-07 08:00,338.3,,32.3,0.39,No,Normal,Efficient
2024-01-07 09:00,242.2,234.1,35.1,0.71,No,Normal,Moderate
2024-01-07 10:00,139.2,226.6,31.6,0.86,No,Normal,Inefficient
2024-01-07 11:00,137.3,225.4,30.1,0.84,No,Normal,Inefficient
2024-01-07 12:00,326.3,238.6,33.0,0.85,No,Scheduled,Inefficient
2024-01-07 13:00,320.4,233.3,30.3,0.55,No,Required,Moderate
2024-01-07 14:00,320.4,237.0,35.4,0.57,No,Normal,Moderate
2024-01-07 15:00,164.0,227.6,25.7,0.29,No,Normal,Very Efficient
2024-01-07 16:00,168.8,,39.0,0.28,No,Normal,Very Efficient
2024-01-07 17:00,240.4,229.1,35.4,0.79,No,Normal,Inefficient
2024-01-07 18:00,141.2,232.8,26.3,0.22,Yes,Normal,Very Efficient
2024-01-07 19:00,287.0,225.0,41.0,0.28,Yes,Normal,Very Efficient
2024-01-07 20:00,258.8,230.9,32.9,0.4,Yes,Normal,Efficient
2024-01-07 21:00,207.9,241.5,26.7,0.57,Yes,Scheduled,Moderate
2024-01-07 22:00,256.9,231.0,33.1,0.74,Yes,Normal,Moderate
2024-01-07 23:00,294.9,239.6,35.6,0.83,No,Scheduled,Inefficient
2024-01-08 00:00,152.5,,29.8,0.37,No,Normal,Efficient
2024-01-08 01:00,283.4,234.6,27.0,0.45,No,Normal,Efficient
2024-01-08 02:00,188.0,238.5,28.5,0.44,No,Scheduled,Efficient
2024-01-08 03:00,190.3,237.3,33.6,0.77,No,Normal,Inefficient
2024-01-08 04:00,260.0,234.3,27.4,0.34,No,Normal,Very Efficient
2024-01-08 05:00,261.9,231.0,25.9,0.25,No,Normal,Very Efficient
2024-01-08 06:00,337.6,235.6,41.3,0.49,No,Normal,Efficient
2024-01-08 07:00,217.4,233.7,34.9,0.48,No,Normal,Efficient
2024-01-08 08:00,284.9,,36.0,0.82,No,Normal,Inefficient
2024-01-08 09:00,153.8,238.6,32.0,0.28,No,Normal,Very Efficient
2024-01-08 10:00,329.1,241.0,31.3,0.31,No,Required,Very Efficient
2024-01-08 11:00,146.3,229.7,41.4,0.65,No,Scheduled,Moderate
2024-01-08 12:00,136.9,229.9,36.3,0.8,No,Normal,Inefficient
2024-01-08 13:00,273.7,230.7,40.0,0.3,No,Normal,Very Efficient
2024-01-08 14:00,253.5,234.8,28.9,0.63,No,Normal,Moderate
2024-01-08 15:00,225.9,236.0,33.7,0.93,No,Normal,Inefficient
2024-01-08 16:00,266.8,,31.4,0.85,No,Normal,Inefficient
2024-01-08 17:00,156.9,233.1,35.4,0.6,No,Normal,Moderate
2024-01-08 18:00,319.7,225.0,35.3,0.2,Yes,Normal,Very Efficient
2024-01-08 19:00,328.4,229.7,35.2,0.83,Yes,Normal,Inefficient
2024-01-08 20:00,146.0,239.1,25.4,0.37,Yes,Normal,Efficient
2024-01-08 21:00,210.5,234.2,38.7,0.77,Yes,Required,Inefficient
2024-01-08 22:00,133.6,241.5,24.8,0.91,Yes,Scheduled,Inefficient
2024-01-08 23:00,178.8,236.4,32.7,0.63,No,Normal,Moderate
2024-01-09 00:00,228.7,,35.8,0.64,No,Normal,Moderate
2024-01-09 01:00,158.3,226.3,32.6,0.35,No,Required,Efficient
2024-01-09 02:00,139.6,228.9,38.6,0.34,No,Normal,Very Efficient
2024-01-09 03:00,139.4,230.5,35.3,0.35,No,Scheduled,Efficient
2024-01-09 04:00,280.2,233.7,25.2,0.64,No,Normal,Moderate
2024-01-09 05:00,138.6,228.0,36.9,0.87,No,Required,Inefficient
2024-01-09 06:00,198.2,232.5,32.0,0.95,No,Normal,Inefficient
2024-01-09 07:00,192.1,234.0,36.0,0.56,No,Normal,Moderate
2024-01-09 08:00,178.0,,25.1,0.39,No,Normal,Efficient
2024-01-09 09:00,154.7,227.9,26.4,0.73,No,Normal,Moderate
2024-01-09 10:00,237.1,232.0,41.3,0.31,No,Normal,Very Efficient
2024-01-09 11:00,139.2,236.6,38.9,0.28,No,Required,Very Efficient
2024-01-09 12:00,279.5,240.1,30.8,0.69,No,Normal,Moderate
2024-01-09 13:00,236.2,229.9,32.5,0.88,No,Normal,Inefficient
2024-01-09 14:00,217.1,230.7,28.2,0.46,No,Normal,Efficient
2024-01-09 15:00,143.3,237.0,36.5,0.53,No,Scheduled,Efficient
2024-01-09 16:00,142.3,,33.9,0.61,No,Normal,Moderate
2024-01-09 17:00,207.2,226.3,37.9,0.59,No,Scheduled,Moderate
2024-01-09 18:00,270.1,226.8,29.7,0.28,Yes,Normal,Very Efficient
2024-01-09 19:00,208.2,227.4,32.1,0.71,Yes,Scheduled,Moderate
2024-01-09 20:00,260.3,233.5,28.1,0.64,Yes,Normal,Moderate
2024-01-09 21:00,332.5,225.2,41.0,0.35,Yes,Required,Efficient
2024-01-09 22:00,320.8,240.3,29.0,0.74,Yes,Normal,Moderate
2024-01-09 23:00,313.0,231.4,34.4,0.52,No,Normal,Efficient
2024-01-10 00:00,162.5,,36.8,0.38,No,Normal,Efficient
2024-01-10 01:00,257.8,233.2,32.4,0.72,No,Normal,Moderate
2024-01-10 02:00,316.3,232.6,36.8,0.27,No,Normal,Very Efficient
2024-01-10 03:00,306.4,233.6,37.3,0.35,No,Normal,Efficient
2024-01-10 04:00,276.8,240.0,32.0,0.55,No,Normal,Moderate
2024-01-10 05:00,263.8,231.2,31.5,0.61,No,Normal,Moderate
2024-01-10 06:00,195.5,225.4,27.1,0.55,No,Normal,Moderate
2024-01-10 07:00,283.0,236.8,31.2,0.83,No,Scheduled,Inefficient
2024-01-10 08:00,283.7,,25.5,0.92,No,Normal,Inefficient
2024-01-10 09:00,161.1,230.8,41.8,0.44,No,Required,Efficient
2024-01-10 10:00,238.9,237.7,35.5,0.94,No,Normal,Inefficient
2024-01-10 11:00,266.2,228.5,32.6,0.55,No,Normal,Moderate
2024-01-10 12:00,281.3,241.1,36.7,0.21,No,Normal,Very Efficient
2024-01-10 13:00,266.6,236.7,33.0,0.85,No,Scheduled,Inefficient
2024-01-10 14:00,162.0,227.6,30.0,0.83,No,Normal,Inefficient
2024-01-10 15:00,157.6,231.5,37.3,0.39,No,Normal,Efficient
2024-01-10 16:00,244.3,,30.7,0.25,No,Normal,Very Efficient
2024-01-10 17:00,165.2,226.2,37.4,0.85,No,Scheduled,Inefficient
2024-01-10 18:00,218.7,236.2,38.6,0.6,Yes,Normal,Moderate
2024-01-10 19:00,250.2,241.8,29.9,0.7,Yes,Normal,Moderate
2024-01-10 20:00,134.8,230.7,26.6,0.7,Yes,Required,Moderate
2024-01-10 21:00,299.6,227.0,31.1,0.63,Yes,Normal,Moderate
2024-01-10 22:00,156.3,232.2,41.4,0.51,Yes,Normal,Efficient
2024-01-10 23:00,199.0,234.9,30.6,0.22,No,Normal,Very Efficient
2024-01-11 00:00,232.9,,25.2,0.57,No,Normal,Moderate
2024-01-11 01:00,313.7,237.0,39.3,0.23,No,Normal,Very Efficient
2024-01-11 02:00,153.9,227.8,40.8,0.94,No,Normal,Inefficient
2024-01-11 03:00,318.4,237.0,38.0,0.64,No,Normal,Moderate
2024-01-11 04:00,276.2,235.4,27.0,0.71,No,Normal,Moderate
2024-01-11 05:00,142.4,229.1,31.5,0.59,No,Scheduled,Moderate
2024-01-11 06:00,335.4,235.2,28.8,0.55,No,Scheduled,Moderate
2024-01-11 07:00,304.6,235.9,26.7,0.39,No,Normal,Efficient
2024-01-11 08:00,216.5,,33.8,0.69,No,Normal,Moderate
2024-01-11 09:00,163.8,240.4,29.9,0.52,No,Normal,Efficient
2024-01-11 10:00,170.0,232.6,32.8,0.21,No,Scheduled,Very Efficient
2024-01-11 11:00,134.7,239.7,29.8,0.79,No,Normal,Inefficient
2024-01-11 12:00,237.8,233.5,32.1,0.71,No,Normal,Moderate
2024-01-11 13:00,311.3,241.9,27.4,0.83,No,Required,Inefficient
2024-01-11 14:00,224.3,235.1,30.8,0.93,No,Normal,Inefficient
2024-01-11 15:00,190.8,231.5,26.9,0.58,No,Required,Moderate
2024-01-11 16:00,209.2,,33.4,0.75,No,Normal,Inefficient
2024-01-11 17:00,132.0,230.3,28.2,0.92,No,Normal,Inefficient
2024-01-11 18:00,140.7,230.1,30.0,0.58,Yes,Normal,Moderate
2024-01-11 19:00,233.1,232.5,25.4,0.77,Yes,Required,Inefficient
2024-01-11 20:00,339.8,241.9,36.9,0.23,Yes,Normal,Very Efficient
2024-01-11 21:00,227.5,237.5,34.7,0.36,Yes,Scheduled,Efficient
2024-01-11 22:00,320.2,239.8,40.5,0.26,Yes,Normal,Very Efficient
2024-01-11 23:00,128.0,237.6,38.5,0.89,No,Normal,Inefficient
2024-01-12 00:00,321.8,,37.3,0.28,No,Normal,Very Efficient
2024-01-12 01:00,305.4,238.2,24.2,0.67,No,Normal,Moderate
2024-01-12 02:00,312.2,232.5,29.1,0.83,No,Normal,Inefficient
2024-01-12 03:00,282.9,235.3,28.3,0.74,No,Normal,Moderate
2024-01-12 04:00,332.6,235.1,40.8,0.54,No,Required,Efficient
2024-01-12 05:00,191.4,240.7,31.7,0.9,No,Required,Inefficient
2024-01-12 06:00,209.9,226.0,31.5,0.76,No,Normal,Inefficient
2024-01-12 07:00,202.3,230.5,26.9,0.66,No,Normal,Moderate
2024-01-12 08:00,323.5,,39.5,0.77,No,Normal,Inefficient
2024-01-12 09:00,285.3,226.0,33.7,0.64,No,Normal,Moderate
2024-01-12 10:00,139.5,240.1,35.1,0.65,No,Normal,Moderate
2024-01-12 11:00,149.0,228.9,38.1,0.52,No,Normal,Efficient
2024-01-12 12:00,139.9,235.2,30.0,0.26,No,Normal,Very Efficient
2024-01-12 13:00,322.0,231.9,32.6,0.56,No,Normal,Moderate
2024-01-12 14:00,133.8,232.1,26.6,0.23,No,Normal,Very Efficient
2024-01-12 15:00,263.4,241.7,36.6,0.32,No,Normal,Very Efficient
2024-01-12 16:00,332.4,,42.0,0.23,No,Required,Very Efficient
2024-01-12 17:00,305.1,230.5,25.2,0.52,No,Normal,Efficient
2024-01-12 18:00,226.0,233.9,40.5,0.35,Yes,Normal,Efficient
2024-01-12 19:00,244.1,229.4,31.1,0.21,Yes,Normal,Very Efficient
2024-01-12 20:00,287.6,230.0,27.7,0.47,Yes,Normal,Efficient
2024-01-12 21:00,292.1,225.2,33.9,0.45,Yes,Scheduled,Efficient
2024-01-12 22:00,282.8,236.4,25.2,0.62,Yes,Normal,Moderate
2024-01-12 23:00,239.2,238.1,31.7,0.93,No,Normal,Inefficient
2024-01-13 00:00,268.9,,36.2,0.82,No,Required,Inefficient
2024-01-13 01:00,135.5,234.4,24.7,0.28,No,Normal,Very Efficient
2024-01-13 02:00,130.0,240.1,37.9,0.52,No,Scheduled,Efficient
2024-01-13 03:00,167.8,239.8,27.4,0.9,No,Normal,Inefficient
2024-01-13 04:00,241.7,234.7,26.1,0.78,No,Normal,Inefficient
2024-01-13 05:00,241.9,228.1,28.4,0.35,No,Normal,Efficient
2024-01-13 06:00,142.6,240.1,38.4,0.65,No,Normal,Moderate
2024-01-13 07:00,210.8,231.0,30.0,0.61,No,Normal,Moderate
2024-01-13 08:00,215.0,,26.2,0.44,No,Normal,Efficient
2024-01-13 09:00,314.7,230.0,35.1,0.51,No,Normal,Efficient
2024-01-13 10:00,260.7,225.4,36.1,0.53,No,Scheduled,Efficient
2024-01-13 11:00,158.4,229.6,24.5,0.85,No,Normal,Inefficient
2024-01-13 12:00,313.7,233.4,38.2,0.81,No,Normal,Inefficient
2024-01-13 13:00,227.9,227.6,40.4,0.24,No,Normal,Very Efficient
2024-01-13 14:00,224.9,225.8,26.9,0.5,No,Normal,Efficient
2024-01-13 15:00,288.7,231.8,33.5,0.31,No,Normal,Very Efficient
2024-01-13 16:00,147.2,,27.7,0.4,No,Normal,Efficient
2024-01-13 17:00,296.5,226.2,30.3,0.77,No,Normal,Inefficient
2024-01-13 18:00,323.0,226.0,28.1,0.55,Yes,Normal,Moderate
2024-01-13 19:00,256.7,238.2,40.8,0.58,Yes,Normal,Moderate
2024-01-13 20:00,206.1,239.0,24.8,0.7,Yes,Required,Moderate
2024-01-13 21:00,120.7,232.4,38.0,0.68,Yes,Normal,Moderate
2024-01-13 22:00,335.1,232.6,25.1,0.32,Yes,Normal,Very Efficient
2024-01-13 23:00,141.3,237.7,31.2,0.73,No,Normal,Moderate
2024-01-14 00:00,273.7,,32.2,0.73,No,Scheduled,Moderate
2024-01-14 01:00,227.3,239.1,24.6,0.68,No,Normal,Moderate
2024-01-14 02:00,191.1,229.0,35.2,0.64,No,Scheduled,Moderate
2024-01-14 03:00,128.8,226.6,41.6,0.74,No,Scheduled,Moderate
2024-01-14 04:00,305.5,232.8,36.5,0.87,No,Normal,Inefficient
2024-01-14 05:00,151.2,230.5,40.4,0.76,No,Normal,Inefficient
2024-01-14 06:00,175.0,236.0,39.9,0.77,No,Normal,Inefficient
2024-01-14 07:00,332.0,225.8,30.9,0.7,No,Scheduled,Moderate
2024-01-14 08:00,149.9,,36.8,0.48,No,Normal,Efficient
2024-01-14 09:00,278.6,226.9,32.7,0.83,No,Normal,Inefficient
2024-01-14 10:00,283.8,231.8,30.4,0.83,No,Normal,Inefficient
2024-01-14 11:00,292.5,236.3,31.0,0.37,No,Normal,Efficient
2024-01-14 12:00,206.1,228.1,31.3,0.71,No,Scheduled,Moderate
2024-01-14 13:00,251.2,239.3,26.5,0.86,No,Normal,Inefficient
2024-01-14 14:00,134.9,225.3,31.2,0.77,No,Scheduled,Inefficient
2024-01-14 15:00,245.4,226.0,28.3,0.21,No,Required,Very Efficient
2024-01-14 16:00,207.7,,28.5,0.94,No,Normal,Inefficient
2024-01-14 17:00,230.9,232.2,39.1,0.87,No,Normal,Inefficient
2024-01-14 18:00,209.4,229.6,38.2,0.77,Yes,Normal,Inefficient
2024-01-14 19:00,311.7,239.4,35.2,0.3,Yes,Normal,Very Efficient
2024-01-14 20:00,243.4,231.2,38.8,0.59,Yes,Normal,Moderate
2024-01-14 21:00,171.0,236.1,32.7,0.77,Yes,Normal,Inefficient
2024-01-14 22:00,200.6,231.8,38.8,0.26,Yes,Scheduled,Very Efficient
2024-01-14 23:00,214.1,225.4,42.0,0.87,No,Normal,Inefficient
2024-01-15 00:00,153.5,,37.0,0.39,No,Normal,Efficient
2024-01-15 01:00,277.3,231.4,27.3,0.35,No,Normal,Efficient
2024-01-15 02:00,230.3,232.7,35.7,0.86,No,Normal,Inefficient
2024-01-15 03:00,325.8,240.3,32.0,0.3,No,Normal,Very Efficient
2024-01-15 04:00,154.9,230.2,40.8,0.8,No,Normal,Inefficient
2024-01-15 05:00,158.9,230.8,33.9,0.32,No,Normal,Very Efficient
2024-01-15 06:00,174.8,228.6,36.5,0.25,No,Normal,Very Efficient
2024-01-15 07:00,206.3,234.5,27.1,0.72,No,Normal,Moderate
2024-01-15 08:00,273.5,,37.9,0.81,No,Normal,Inefficient
2024-01-15 09:00,199.9,232.0,41.1,0.6,No,Normal,Moderate
2024-01-15 10:00,224.3,240.4,37.8,0.4,No,Normal,Efficient
2024-01-15 11:00,251.2,240.8,28.6,0.23,No,Required,Very Efficient
2024-01-15 12:00,299.3,236.5,27.4,0.87,No,Normal,Inefficient
2024-01-15 13:00,193.5,239.3,26.2,0.31,No,Normal,Very Efficient
2024-01-15 14:00,149.9,235.9,31.3,0.69,No,Normal,Moderate
2024-01-15 15:00,269.4,231.4,31.8,0.69,No,Normal,Moderate
2024-01-15 16:00,159.7,,34.9,0.41,No,Normal,Efficient
2024-01-15 17:00,253.7,228.5,35.5,0.25,No,Normal,Very Efficient
2024-01-15 18:00,302.9,241.2,37.3,0.63,Yes,Required,Moderate
2024-01-15 19:00,338.7,230.2,30.8,0.6,Yes,Normal,Moderate
2024-01-15 20:00,240.1,239.4,25.0,0.55,Yes,Normal,Moderate
2024-01-15 21:00,196.1,237.6,26.6,0.54,Yes,Normal,Efficient
